ततः तं व्यवसायिनम् अपि दस्युराजस्य एव व्यक्तिं मन्यमानः कृषकः यदा शेषरात्रौ गम्भीरनिद्रायां सुप्तं कुठारेण मारयितुम् उद्यतः, तदा तस्य पुत्री तम् -  'अतिथिहत्या महापापम्'	"பின்னர், விவசாயி, வணிகனும் கொள்ளைக்கார மன்னனின் வெளிப்பாடு என்று நினைத்து, இரவின் எஞ்சிய பகுதியில் ஆழ்ந்த உறக்கத்தில் அவனைக் கோடரியால் கொல்லப் போகிறான், அப்போது அவனுடைய மகள் அவனிடம் ""விருந்தினரைக் கொல்வது பெரும் பாவம்"" என்றாள்."
इति स्मारयित्वा न्यवारयत्।	இவ்வாறு நினைவூட்டி, அவர் [அவரை] தடுத்தார்.
"प्रातः प्रस्थातुम् उद्यतः व्यवसायी कृषकं पृष्टवान् - ""दस्युगृहीतं धनं कियत् आसीत्?"""	"காலையில், வணிகர், புறப்படத் தயாராக, விவசாயியிடம் கேட்டார்: ""கொள்ளையர்களால் கைப்பற்றப்பட்ட செல்வம் எவ்வளவு?"""
तद् धनं विंशतिसहस्ररूप्यकाणाम् अस्याः पुत्र्याः विवाहार्थम् अत्र सञ्चितम् आसीत्। पुनः अस्य सञ्चयः दशवर्षेषु अपि नैव सम्भवः। हा! हतः अस्मि मन्दभाग्यः	அந்தச் செல்வம், இருபதாயிரம் *ரூப்யகா* (வெள்ளிக் காசுகள்), இந்த மகளின் திருமணத்திற்காக இங்கே குவிந்தது. மீண்டும், பத்து வருடங்களில் கூட அப்படிச் சேர்ப்பது சாத்தியமில்லை. ஐயோ! துரதிர்ஷ்டசாலியான நான், பாழாகிவிட்டேன்!
इति कथयित्वा विरताय स्वशरणदात्रे कृषकाय व्यवसायी तत्कालं विंशतिसहस्ररूप्यकाणि, इयन्ति एव च अतिरिक्तानि स्वपक्षतः कन्यादाने उपयोक्तुं प्रदाय ततः धन्यवादस्य एकं शब्दम् अपि न शृण्वन् सत्वरं कुटीरात् तूष्णीं निर्गतः इति।	இப்படிப் பேசிய வணிகன், ஒரு நன்றி சொல்லைக் கூடக் கேட்காமல், விவசாயிக்கும், அவனுடைய பாதுகாவலருக்கும், இருபதாயிரம் வெள்ளி ரூப்யகாக்களையும், தன் சொந்தச் செல்வத்தில் இருந்த பலவற்றையும் மகளுக்குத் திருமணம் செய்து கொடுப்பதற்காகக் கொடுத்துவிட்டு, விரைவாகவும் அமைதியாகவும் குடிசையை விட்டு வெளியேறினான்.
रत्नव्यवसायी रात्रौ कस्य गृहे स्थितः ?	நகை வியாபாரி இரவில் எங்கே தங்கினார்?
तत्र रात्रेः तृतीयप्रहरे कः आगच्छत् ?	அங்கே, இரவின் மூன்றாம் ஜாமத்தின் போது யார் வந்தார்கள்?
रत्नव्यवसायी दस्युराजं किं दर्शितवान् ?	கொள்ளை ராஜாவிடம் காட்டிய நகை வியாபாரி என்ன?
दस्युराजे निर्गते रत्नव्यवसायी किम् अकरोत् ?	கொள்ளை ராஜா சென்றதும், ரத்தின வியாபாரி என்ன செய்தார்?
धीरस्य स्वभावः कीदृशः भवति ?	ஞானியின் இயல்பு என்ன?
अपरिग्रहः सुविधाजनकः	*அபரிகிரஹ* [அது] ஆறுதலுக்கு உகந்தது. (*அபரிகிரஹঃ சுகவர்தகঃ*)
यात्रायां भारभूतः स्यात्, कृतोऽतीव परिग्रहः। सुविधाजनकोऽस्त्येव,   यात्रायामपरिग्रहः॥	ஒரு பயணத்தில், உடைமைகள் ஒரு சுமையாக மாறும்; அதிகப்படியான இணைப்பு உருவாக்கப்படுகிறது. பயணத்தில் உடைமைகள் இல்லாதது உண்மையில் ஆறுதலுக்கு உகந்ததாகும்.
पुरा वङ्गदेशे नवद्वीपे न्यायशास्त्रस्य एकः महान् पण्डितः सञ्जातः।	பழங்காலத்தில், வேங்க தேசத்தில், நவத்வீபத்தில், ஒரு சிறந்த தர்க்க அறிஞர் (நியாயசாஸ்திரம்) எழுந்தார்.
सः परिग्रहतः दूरे तिष्ठति स्म।	அவர் உடைமைகளிலிருந்து வெகு தொலைவில் இருந்தார்.
अयाचितवस्तुभिः एव स्वीयं जीवनं यापयति स्म।	அவர் கேட்காத விஷயங்களைக் கொண்டு தனது வாழ்க்கையைத் தக்க வைத்துக் கொண்டார்.
एकदा कृष्णनगरराजः कृष्णचन्द्रः स्वयं तत्र तं सम्मानयितुं प्राप्तः।	ஒருமுறை, கிருஷ்ணாநகரின் ராஜாவான கிருஷ்ணசந்திரனே, அவரைக் கௌரவிக்க அங்கு வந்தார்.
तदा सः ग्रन्थस्य कस्याश्चित् पङ्क्त्याः तत्वं चिन्तयितुं ध्यानावस्थितः आसीत्।	பின்னர், அவர் தியான நிலையில் இருந்தார், உரையின் ஒரு குறிப்பிட்ட வரியின் சாராம்சத்தைப் பற்றி சிந்தித்தார்.
राजा तं प्रणम्य आत्मीयम् अभावं कथयितुं प्रार्थितवान्।	அவரை வணங்கி, ராஜா தனது சொந்த துரதிர்ஷ்டத்தைச் சொல்லும்படி கேட்டார்.
नैयायिकः तु 'अभावः चतुर्विधः - प्रागभावः, प्रध्वंसाभावः, अत्यन्ताभावः, अन्योन्याभावः च'	"இருப்பினும், நையாயிகாக்கள் [தர்க்கவாதிகள்] ""இல்லாமை நான்கு வகையானது: முன் இல்லாமை (*பிரகாபாவா*), அழிவு இல்லாத தன்மை (*ப்ரத்வசாபாவா*), முழுமையற்ற தன்மை (*ஆத்யந்தபாவம்), மற்றும் (*anyonābāvaḥ*)."""
"इति निर्दिश्य राजानम् अपृच्छत् - ""भोः! कथ्यताम् एषु कतमम् अभावं जिज्ञासते भवान्? अहं तु कम् अपि अभावं न अनुभवामि। इमे आश्रमस्थाः वृक्षाः मम सर्वाः आवश्यकताः पूरयन्ति। पुनश्च अन्तिमे आयुषि वर्तमानस्य मे महायात्रावसरे सांसारिकवस्तूनां परिग्रहः भारभूतः एव भवेत्। अतः क्षमां याचे"""	"இப்படிப் பேசிவிட்டு, அரசனிடம் கேட்டார்: ""அரசே, இதில் எந்தக் குறையை நீங்கள் கேட்கிறீர்கள் என்று கூறுங்கள்? ஆனால், எனக்கு எந்தக் குறையும் இல்லை. இந்த ஆசிரமத்தில் உள்ள இந்த மரங்கள் என் தேவைகளை நிறைவேற்றுகின்றன. மேலும், எனது இறுதிக் காலத்தில், உலகப் பொருட்களை ஏற்றுக்கொள்வது எனக்கு ஒரு சுமையாக இருக்கும். எனவே, மன்னிப்பு கேட்கிறேன்."""
इति उक्त्वा पङ्क्तिचिन्तने तत्परः अभवत् इति।	இதைச் சொல்லிவிட்டு, அந்த ஏற்பாட்டைப் பற்றி யோசிப்பதில் முனைந்தான்.
न्यायशास्त्रस्य महापण्डितस्य स्वभावः कीदृशः आसीत्?	பெரிய தர்க்க அறிஞரின் இயல்பு என்ன?
तं पण्डितं सम्मानितं कर्तुं कः तस्य समीपे गतवान्?	அந்த ஞானியை கௌரவிக்க அவரிடம் சென்றவர் யார்?
अभावं कथयितुं प्रार्थितः किम् उत्तरम् अददात्?	இல்லாததை (அபாவா) விவரிக்கக் கேட்டதற்கு, அவர் என்ன பதில் சொன்னார்?
सम्मानकर्तरि तस्य कः प्रभावः अभवत्?	மரியாதை காட்டுபவர் மீது அவருக்கு என்ன செல்வாக்கு இருந்தது?
परिग्रहे कः दोषः? अपरिग्रहे च कः लाभः?	(பரிகிரஹே) பற்றிக்கொள்வதில் என்ன தவறு? மேலும் (அபரிகிரஹே) பற்றிக்கொள்ளாததால் என்ன பலன்?
विपत्तौ सहायकाः दुर्लभाः	துன்பத்தில் உதவி செய்பவர்கள் அரிது.
निष्ठुराः कर्कशाः क्रूराः, कठोराः सुलभाः सदा। दुर्लभाः किन्तु सन्त्येव, विपत्काले सहायकाः॥	அவை கடுமையானவை, முரட்டுத்தனமானவை, கொடூரமானவை மற்றும் கடுமையானவை, எப்போதும் எளிதில் கிடைக்கக்கூடியவை. ஆனால் துன்பக் காலங்களில் உதவி செய்பவர்கள் அரிதாகவே இருக்கிறார்கள், இருப்பினும் அவர்கள் நிச்சயமாக இருக்கிறார்கள்.
"प्रस्थानोद्यतं वसयानम् आरोहन्तीं व्याकुलाम् एकां युवतिं कण्डकतरः कर्कशस्वरेण अपृच्छत्- ""किं त्रिकटः गृहीतः"""	"ஒரு கண்டகதாரா, கடுமையான குரலில், புறப்படவிருந்த மற்றும் வண்டியில் ஏறிக் கொண்டிருந்த ஒரு கலக்கமடைந்த இளம் பெண்ணிடம் கேட்டார்: ""திரிகதா* எடுக்கப்பட்டதா?"""
नहि बन्धो! अस्मिन् सम्मर्दे ग्रहीतुं न अशक्नुवम्, इदानीम् अत्र दीयताम्	இல்லை நண்பரே! இந்தக் கூட்டத்துல என்னால எடுக்க முடியல, இப்போ இங்கேயே கொடுக்கலாம்.
युवतिः उदतरत्।	இளம்பெண் கடந்து சென்றாள்.
तर्हि अन्येन वसयानेन आयातु, इह न दास्यामि	அப்படியானால் அவன் வேறு வண்டியுடன் வரட்டும்; நான் இங்கே கொடுக்க மாட்டேன்.
कण्डकतरस्य रूक्षः आदेशः आसीत्।	கங்காதரர்களுக்கு கடுமையான கட்டளை இருந்தது.
बन्धो! एवं मा क्रियताम्। मम शीघ्रातिशीघ्रं गमनम् अत्यावश्यकम्‌। मम सर्वस्वः भर्ता देहल्याम् अक्षिदन्तेन अचेतनः चिकित्सालये प्रवेशितः अस्ति। दृश्यताम् इदं तडित्पत्रम्	நண்பரே! இவ்வாறு செயல்படாதீர்கள். நான் மிக விரைவாக செல்வது மிகவும் அவசியம். என்னுடைய எல்லாமே, என் கணவர், ஒரு விபத்துக்குப் பிறகு டெல்லியில் உள்ள மருத்துவமனையில் சுயநினைவின்றி அனுமதிக்கப்பட்டுள்ளார். ஆகையால் இந்தத் தந்தியைப் பார்க்கட்டும்.
युवतिः निःसार्य दर्शितवती।	அந்த இளம்பெண், [அதை] வெளியே எடுத்து, [அதை] காட்டினாள்.
पुनरपि कण्डकतरः नैव अमन्यत।	மீண்டும், அவர் அதை ஒரு முள்ளாக நினைக்கவில்லை.
तस्य इमं व्यवहारं दृष्ट्वा वसे पूर्वतः उपविष्टायाः वृद्धायाः हृदये करुणा उत्पन्ना।	அவனுடைய இந்த நடத்தையைக் கண்டு, அருகில் அமர்ந்திருந்த கிழவி வாசாவின் உள்ளத்தில் இரக்கம் எழுந்தது.
"सा स्वकीयं त्रिकटं युवत्यै दत्त्वा कथितवती- ""पुत्रि! गृहाण इमं मे त्रिकटम्। अहम् अग्रिमवसयानेन आयास्यामि।"""	"அவள் அந்த இளம்பெண்ணிடம் தனக்குச் சொந்தமான *திரிகத்தை* கொடுத்து: ""மகளே! என்னுடைய இந்த *திரிகத்தை* எடுத்துக்கொள். நான் அடுத்த வாகனத்தில் வருகிறேன்"" என்றாள்."
युवतितः त्रिकटस्य मूल्यम् अपि न गृहीत्वा सा साश्चर्यं सर्वेषु यात्रिषु पश्यत्सु एव त्वरिततरं वसयानतः अवतीर्णा इति।	அந்த யுவதியிடம் இருந்து முச்சக்கர வண்டியின் விலையைக் கூட எடுக்காமல், திகைப்புடன், பயணிகள் அனைவரும் பார்த்துக் கொண்டிருக்கும் போதே, பேருந்தில் இருந்து மிக வேகமாக கீழே இறங்கினார்.
कण्डकतरस्य युवत्या सह व्यवहारः कीदृशः आसीत्?	இளம் பெண்ணுடன் கண்டகதாராவின் தொடர்பு எப்படி இருந்தது?
वृद्धा युवत्यै किम् अददात्?	இளம்பெண்ணுக்கு வயதான பெண் கொடுத்தது என்ன?
तेन युवत्यां किं परिवर्तनम् आयातम्?	இதனால் அந்த இளம்பெண்ணிடம் என்ன மாற்றம் ஏற்பட்டுள்ளது?
के सुलभाः के च दुर्लभाः सन्ति जनाः?	எளிதில் கண்டுபிடிக்கக்கூடியவர்கள் யார், கண்டுபிடிக்க கடினமாக இருப்பவர்கள் யார்?
इयं कथा किं शिक्षयति?	இந்தக் கதை என்ன கற்பிக்கிறது?
निन्द्यं बाधकं च कार्यं न करणीयम्	கண்டிக்கத்தக்க மற்றும் இடையூறு விளைவிக்கும் செயலைச் செய்யக்கூடாது.
तत् कर्म नैव कर्तव्यं, निन्दनीयं हि यद् भवेत्। यदन्यं  बाधते  तत्तु, सन्त्याज्यमेव  सर्वथा॥	அந்தச் செயலை ஒருபோதும் செய்யக்கூடாது, அது குற்றத்திற்குரியது. மற்றவர்களுக்கு தீங்கு விளைவிப்பது, எல்லா வகையிலும் முற்றிலும் கைவிடப்பட வேண்டும்.
एकस्यां वरयात्रायां वरयात्रिषु युवकयुवतयः मदिरोन्मत्ताः वृश्चिकदृष्टाः भूताविष्टाः वानराः इव नृत्यनाम्ना शालीनतां परित्यज्य नानाप्रकारैः उच्छलन्तः कूर्दमानाः स्वकीयम् अभद्रम् अङ्गप्रदर्शनं कुर्वन्ति स्म।	ஒரு திருமண ஊர்வலத்தில், மது போதையில், தேள் கடிக்கப்பட்ட, குரங்குகள் போன்ற பேய்களால் ஆட்கொள்ளப்பட்ட இளைஞர்களும், பெண்களும் நடனம் என்ற பெயரில் அடக்கத்தைக் கைவிட்டு, பலவாறு குதித்தும், குதித்தும் தங்கள் அநாகரீகமான உடலைக் காட்டிக் கொண்டிருந்தனர்.
मार्गः अवरुद्धः आसीत्।	பாதை தடைபட்டது.
दर्शकेषु केचन तस्याः प्रथायाः प्रशंसकाः आसन् तर्हि केचन निन्दकाः।	பார்வையாளர்களில், சிலர் அவரது புகழைப் போற்றுபவர்களாகவும், மற்றவர்கள் விமர்சகர்களாகவும் இருந்தனர்.
परन्तु ताम् उन्मूलयितुं ते विवशाः एव अवर्तन्त।	ஆனால் அதை ஒழிக்க முடியாமல் திணறினர்.
सहसा पृष्ठतः चिकित्सालये नेतुम् अत्यन्तं रुग्णां वृद्धां मातरम् आदाय तस्याः पुत्रः तत्र उपस्थितः, अग्रे गन्तुम् अवकाशदानाय तं जनसम्मर्दं सः प्रार्थितवान्।	திடீரென்று, மிகவும் நோய்வாய்ப்பட்ட, வயதான தாயை பின்னால் இருந்து மருத்துவமனைக்கு அழைத்துச் சென்றார், அவரது மகன் அங்கு வந்து, கூட்டத்தை முன்னோக்கி செல்ல இடம் கொடுக்குமாறு கேட்டுக் கொண்டார்.
परन्तु न केनापि तेषु तस्मिन् ध्यानं दत्तम्।	ஆனால் அதில் அவர்களை யாரும் கவனிக்கவில்லை.
वृद्धा प्राणान् त्यक्तवती।	கிழவி தன் உயிர் மூச்சை விட்டாள்.
पुत्रः शपितुं विलपितुं च प्रवृत्तः।	மகன் திட்டி புலம்ப ஆரம்பித்தான்.
परन्तु जनसम्मर्दे समवेदना नैव जागरिता, नैव जागरिता इति।	ஆனால் கூட்டத்தில் இரக்க உணர்வு எழவில்லை, விழிக்கவில்லை.
वरयात्रायां युवकयुवतयः किं कुर्वन्ति स्म?	திருமண ஊர்வலத்தில் இளைஞர்களும் பெண்களும் என்ன செய்து கொண்டிருந்தார்கள்?
युवकयुवतीनाम् आचरणे जनानां कीदृशी प्रतिक्रिया आसीत्?	இளைஞர்கள் மற்றும் பெண்களின் நடத்தைக்கு மக்களின் எதிர்வினை என்ன?
वृद्धायाः पुत्रः जनसम्मर्दं किं कर्तुं प्रार्थितवान्?	கிழவியின் மகன் ஏன் மக்கள் கூட்டத்தை என்ன செய்யச் சொன்னான்?
वृद्धा प्राणान् किं त्यक्तवती?	கிழவி ஏன் [தன்] வாழ்க்கையை கைவிட்டாள்?
कीदृशं कर्म नैव करणीयम्?	எந்த மாதிரியான செயலை ஒருபோதும் செய்யக்கூடாது?
प्रबन्धकयोग्यता	நிர்வாக திறன்.
शुचिः शान्तः सदाचारी, मृदुभाषी स्मिताननः। यावत् प्रबन्धको नेदृक्, तावत् संस्था फलेन्नहि॥	தூய்மையான, அமைதியான, எப்போதும் நன்னடத்தை, மென்மையாகப் பேசும், சிரித்த முகத்துடன். மேலாளர் இப்படி இல்லாதவரை, நிறுவனம் முன்னேறாது.
एकस्यां निर्माणशालायां सदाचारिणः शौचवतः प्रबन्धकस्य आवश्यकता आसीत्।	ஒரு பட்டறையில், நல்ல நடத்தை மற்றும் தூய சபதம் (śauca-vrata) கொண்ட ஒரு மேலாளர் தேவைப்பட்டார்.
