"साधुः तथा प्रतिज्ञातवान् तम् उपदिष्टवान् च- ""त्वं कमपि व्यवसायं कुर्याः किन्तु असत्यं कदापि न वदेः, न च यस्य अन्नं भक्षयेः तं हानिं प्रापयेः।"""	"துறவி இவ்வாறு உறுதியளித்து அவருக்கு அறிவுறுத்தினார்: ""நீங்கள் ஏதாவது வியாபாரம் செய்ய வேண்டும், ஆனால் ஒருபோதும் பொய்யாகப் பேசாதீர்கள், நீங்கள் யாருடைய உணவை உண்கிறீர்களோ அவருக்கு தீங்கு விளைவிக்காதீர்கள்."""
चौरः तथा स्वीकृत्य राज्ञः भोजस्य एव प्रासादे चौर्यं कर्तुं ततः परावृत्तः।	அதை ஏற்றுக்கொண்ட திருடன், போஜா மன்னனின் அரண்மனையில் திருடுவதற்காகத் திரும்பினான்.
अर्द्धरात्रे सः सामन्तवेषं धृत्वा राजप्रासादं प्रविष्टः।	நள்ளிரவில், அவர், ஒரு அடிமை வேடத்தில், அரச அரண்மனைக்குள் நுழைந்தார் (ராஜபிரசாத்).
प्रहरिणा पृष्टः सः आत्मानं चौरम् एव पर्यचाययत्।	காவலாளியிடம் விசாரித்ததில், தன்னை திருடன் என அறிமுகம் செய்து கொண்டார்.
किन्तु प्रहरी तथा न विश्वस्य तं प्रवेशात् नैव निवारितवान्।	ஆனால் காவலாளி, அவரை நம்பாமல், உள்ளே நுழைவதைத் தடுக்கவில்லை.
निर्बाधं चौरः भोजस्य शयनकक्षे प्रविष्टः।	திருடன் போஜாவின் படுக்கையறைக்குள் தடையின்றி நுழைந்தான்.
तदा भोजः नगरीसुरक्षाव्यवस्थां द्रष्टुं निर्गतः आसीत्।	அப்போது போஜா நகரின் பாதுகாப்பு ஏற்பாடுகளைப் பார்க்கப் புறப்பட்டான்.
चौरः सर्वां स्वाभीष्टां सामग्रीं सङ्‌कलितां कृत्वा चलितुम् एव उद्यतः अभवत् यत् तत्र एकस्मिन् पात्रे रक्षिते मिष्टान्ने तस्य दृष्टिः न्यपतत्।	திருடன், தான் விரும்பிய பொருட்கள் அனைத்தையும் சேகரித்துவிட்டு, புறப்படுவதற்குத் தயாராக இருந்தான், அப்போது அவனுடைய பார்வை அங்கிருந்த ஒரு பாத்திரத்தில் வைக்கப்பட்டிருந்த இனிப்புகள் மீது விழுந்தது.
सः तद् भक्षितवान्।	அவர் அதை சாப்பிட்டார்.
भक्षणोत्तरं तस्य स्मृतौ साधोः वाक्यम् आयातं यत् 'यस्य अन्नं भक्षयेः तं हानिं न प्रापयेः।'	"சாப்பிட்ட பிறகு, *சாது* சொன்ன பின்வரும் வார்த்தைகள் அவரது நினைவுக்கு வந்தன: ""ஒருவன் உண்ணும் உணவை ஒருவன் தீங்கு செய்யக்கூடாது."""
चौरः सर्वां सामाग्रीं तत्र एव परित्यज्य रिक्तहस्तः ततः निर्गतः।	திருடன், எல்லா உபகரணங்களையும் அங்கேயே விட்டுவிட்டு, வெறுங்கையுடன் அங்கிருந்து வெளியேறினான்.
पश्चात् परावृत्तः भोजः कक्षे इदं दुर्दृश्यं दृष्टवान्, तदा प्रातः 'दुर्मुखस्य एव इदं कृत्यं स्यात्'	"பின்னர், போஜா திரும்பிப் பார்த்தபோது,   உட்புற அடுக்குமாடி குடியிருப்பில் இந்த அசிங்கமான விஷயத்தைப் பார்த்தார். பிறகு, காலையில், ""இது துர்முகனின் செயலாக இருக்க வேண்டும்"" என்று நினைத்தார்."
इति अनुमाय तम् आहूतवान्।	இவ்வாறு அனுமானித்து அவரை அழைத்தார்.
राज्ञा पृष्टः च सः सर्वं सत्यम् अकथयत्।	அரசனிடம் கேட்டதற்கு, அவன் எல்லா உண்மைகளையும் சொன்னான்.
अनेन सन्तुष्टः राजा तं भूरि भूरि प्रशंसितवान्, स्वकीये रक्षाविभागे च नियुक्तवान्।	இதனால் மகிழ்ச்சியடைந்த அரசர், மீண்டும் மீண்டும் அவரைப் பாராட்டி, தனது சொந்தப் பாதுகாப்புத் துறையில் (ரக்ஷா-விபாகா) நியமித்தார்.
इदानीं दुर्मुखः अपि सुमुखः भूत्वा चौर्यकर्म पर्यत्यजत् इति।	இப்போது,   கெட்டவர் கூட, நல்ல குணம் கொண்டவராகி, திருட்டுச் செயலைக் கைவிட்டார்.
दुर्मुखः साधुतः कां विद्यां शिक्षयितुं प्रार्थितवान् ?	அசிங்கமான முகமுடையவன் (துர்முகன்) எத்தகைய அறிவை நன்றாகக் கற்பிக்க வேண்டினான்?
साधुः दुर्मुखं किम् उपदिष्टवान् ?	துன்மார்க்கன் என்ன நல்ல அறிவுரை சொன்னான்?
दुर्मुखः राज्ञः भोजस्य शयनकक्षे किं कृतवान् ?	போஜ மன்னனின் படுக்கை அறையில் துர்முகன் என்ன செய்தான்?
राजा भोजः दुर्मुखं किं पृष्टवान् ?	போஜ மன்னன் துர்முகனிடம் என்ன கேட்டான்?
दुर्मुखः राज्ञे भोजाय किम् उदतरत् ?	துர்முகன் போஜனிடம் என்ன அறிக்கை செய்தான்?
रोगी साक्षात् ईश्वरः	நோய்வாய்ப்பட்டவர் நேரடியாக கடவுள் (ஈஸ்வரா).
रुग्णं स्वमीश्वरं मत्वा, यः सम्यक् परिषेवते। सन्तुष्ट  ईश्वरस्तेन,   तत्सामीप्यं न मुञ्चति ॥	நோய்வாய்ப்பட்ட நபரை தனது சொந்த குருவாகக் கருதி (ஸ்வாமீஸ்வரர்), அவருக்கு நன்றாக சேவை செய்பவர், அந்த திருப்தியான (சந்துஷ்ட) எஜமானர் (ஈஸ்வர) தனது அருகாமையை (தட்சமிப்யம்) கைவிடுவதில்லை.
"एकदा महर्षिरमणं परीक्षितुम् एव केचन गिरिजागृहस्वामिनः पृष्टवन्तः- ""श्रुतम् अस्ति, भवान् धर्माचरणशीलः कृतपरमेश्वरसाक्षात्कारः च वर्तते। स्वीयम् आराध्यं परमेश्वरम् अस्मान् अपि दर्शयतु, अन्यथा वयं भवन्तं पाखण्डिनं वञ्चकं धूर्तं च एव प्रचारयिष्यामः।"""	"ஒருமுறை, கிரிஜாவைச் சேர்ந்த சில இல்லத்தரசிகள், மகா முனிவர் ரமணரைச் சோதிப்பதற்காக, ""நீங்கள் நல்லொழுக்கமுள்ளவர் என்றும், உன்னதமான இறைவனை உணர்ந்து விட்டீர்கள் என்றும் கேள்விப்பட்டிருக்கிறது. உங்களின் வணக்கத்திற்குரிய பரமபிதாவை எங்களுக்குக் காட்டுங்கள், இல்லையெனில் நாங்கள் உங்களை மதவெறியர், ஏமாற்றுக்காரர், முரடர் என்று அறிவிப்போம்"" என்று கேட்டார்கள்."
"तेषां कर्कशवचनैः अपि अखिद्यमानः एव महर्षिः तु तान् सौम्यवाचा सम्मोहयन् इव उदतरत् - ""आम्, श्वः प्रातः दर्शयिष्यामि स्वं परमेश्वरम्। साम्प्रतं विश्रम्यतां तावत्।"""	"அவர்களின் கடுமையான வார்த்தைகளால் கலங்காமல், பெரிய முனிவர், மென்மையான பேச்சால் அவர்களை ஏமாற்றுவது போல், பதிலளித்தார்: ""ஆம், நாளை காலை நான் உங்களுக்கு என் பரமபிதாவை (பரமேசுவரம்) காட்டுகிறேன். இப்போதைக்கு, தயவுசெய்து ஓய்வெடுங்கள்."""
इदम् उक्त्वा रात्रौ स्वस्य आवासे एव तान् अवासयत्, भोजनपानादिना च तान् सम्यक् सत्कृतवान्।	இப்படிச் சொல்லிவிட்டு, இரவில் அவர்களைத் தன் வீட்டில் தங்கவைத்து, அவர்களுக்கு உணவு, பானம் முதலியவற்றைக் கொடுத்து முறைப்படி கௌரவித்தார்.
अन्येद्युः प्रातः तान् आदाय रमणः नद्याः तीरे एकां कुटीं प्राप्तः।	மறுநாள், காலையில், அவர்களை அழைத்துக் கொண்டு, நதிக்கரையில் உள்ள ஒரு குடிசையை ராமன் அடைந்தான்.
तत्र सः निवासिनौ वृद्धौ कुष्ठिनौ दम्पती तैलाभ्यङ्गस्नानादिना विशोध्य भोजनं पक्त्वा भोजितवान्।	அங்கு, எண்ணெய் மசாஜ் செய்தல், குளித்தல் மற்றும் பலவற்றின் மூலம் அங்கு வசித்து வந்த ஒரு வயதான, தொழுநோயாளி தம்பதியினரை அவர் சுத்திகரித்து, உணவு சமைத்து, அவர்களுக்கு உணவளித்தார்.
एवम् आचरति तस्मिन् ते स्वं प्रभुम् ईसामसीहम् एव साक्षात्कुर्वन्तः परमं प्रसन्नाः अजायन्त, तस्य अग्रे आत्मानं हीनम् एव मत्वा तं पुनः पुनः क्षमां याचितवन्तः, सबहुमानं च तं प्रणम्य परावृत्ताः इति।	அவர் இவ்வாறு செயல்பட்டபோது,   அவர்கள், தங்கள் இறைவனான ஈசாமசியையே நேரடியாக உணர்ந்து, மிகுந்த மகிழ்ச்சி அடைந்தனர்; அவருக்கு முன் தங்களைத் தாழ்ந்தவர்களாகக் கருதி, பலமுறை மன்னிப்புக் கேட்டு, மிகுந்த மரியாதையுடன் அவரை வணங்கிவிட்டுப் புறப்பட்டனர்.
महर्षिरमणं गिरिजागृहस्वामिनः किं कथितवन्तः?	பெரிய முனிவர் ரமணர் கிரிஜாவின் இல்லத்து ஆண்டவரிடம் என்ன சொன்னார்?
गिरिजागृहस्वामिनः महर्षिः रमणः कुत्र अनयत्?	கிரிஜாவின் வீட்டின் உரிமையாளரான ரமணன், பெரிய முனிவர் எங்கு அழைத்துச் சென்றார்?
महर्षिरमणं किं कुर्वन्तं गिरिजागृहस्वामिनः अपश्यन्?	பெரிய ரிஷி ரமணரைப் பார்த்து கிரிஜாவின் வீட்டு எஜமானர்கள் என்ன செய்து கொண்டிருந்தார்கள்?
पश्चात् गिरिजागृहस्वामिनः महर्षिरमणेन सह कीदृशं व्यवहारं कृतवन्तः?	பிறகு, கிரிஜாவின் வீட்டு உரிமையாளர்கள் பெரிய முனிவரான ரமணரிடம் என்ன மாதிரியான நடத்தை செய்தார்கள்?
ईश्वरः किङ्‌करणेन सन्तुष्टः भवति?	ஈஸ்வரன் எந்த வகையான செயலால் திருப்தி அடைகிறான்?
स्वदेशभक्तस्यव्यवहारः	சொந்த நாட்டிற்காக அர்ப்பணித்த ஒருவரின் நடத்தை.
मातृभूमिः प्रिया यस्य, नाऽकार्यं कुरुते हि सः। प्राणाहुतिप्रदानेऽपि, पृष्ठे तिष्ठति न क्वचित्॥	தாய்நாட்டை நேசிப்பவன் செய்யக்கூடாததைச் செய்வதில்லை. தன் உயிரைக் கொடுப்பதில் கூட அவர் பின் தங்குவதில்லை.
निर्भयः तिष्ठ। अत्र त्वं सुखी भवितासि	அச்சமின்றி இருங்கள். இங்கே நீங்கள் மகிழ்ச்சியாக இருப்பீர்கள்.
भयेन कम्पमानं 20-25 वर्षीयं युवकं सेनाध्यक्षः आश्वासयत्।	பயத்தில் நடுங்கிக் கொண்டிருந்த 20-25 வயது இளைஞனைத் தளபதி சமாதானப்படுத்தினார்.
हा हन्त! अहं सैनिकैः अपहृतः अस्मि। वृद्धौ मातापितरौ मां प्रतीक्षेते। विकार्यता मां मम कुटुम्बं च पूर्वतः एव उत्पीडयति। त्यजतु मां त्यजतु	ஐயோ, நான் படையினரால் சிறைபிடிக்கப்பட்டேன்! என் வயதான பெற்றோர் எனக்காகக் காத்திருக்கிறார்கள். முன்பிருந்தே என்னையும் என் குடும்பத்தையும் வறுமை கொடுமைப்படுத்துகிறது. என்னை விடுதலை செய், விடுதலை செய்!
युवकः सेनाध्यक्षस्य पादौ गृह्णन् प्रार्थितवान्।	இளைஞர்கள், தளபதியின் கால்களைப் பற்றிக்கொண்டு, கெஞ்சினார்.
युवक! धैर्यं धर। अधुना विकार्यतां स्वां विनष्टाम् एव जानीहि। अस्माकं पक्षे सम्मिल्य स्वदेशं प्रति आतङ्‌ककारी भव। अयं स्वदेशः एव ते शिक्षितस्य अपि विकार्यतायाः हेतुः। प्रतिशोधं गृह्णीष्व त्वम् इतः	இளைஞனே! தைரியம் எடு. இப்போது,   உங்கள் சொந்த சக்தி அழிக்கப்பட்டதாக கருதுங்கள். எங்கள் பக்கம் சேருங்கள், உங்கள் சொந்த மண்ணுக்கு எதிரான பயங்கரவாதமாக மாறுங்கள். இந்த நிலமே உனது கற்றலின் அழிவுக்குக் காரணம். இங்கிருந்து பழிவாங்குங்கள்.
सेनाध्यक्षः बोधितवान्।	தளபதி [ஒருவரை] எழுப்பினார்.
नहि नहि, इदं न सम्भवति। मातृभूमिं प्रति कृतघ्नः न भविष्यामि।	இல்லை, இல்லை, இது சாத்தியமில்லை. தாய் நாட்டிற்கு (மாத்ருபூமி) நான் நன்றி கெட்டவனாக இருக்க மாட்டேன்.
युवकः उदतरत्।	இளைஞர்கள் கடந்து சென்றனர்.
तर्हि त्वं त्यक्ष्यसे अपि नैव। अत्र एव त्वया सह दासतः अपि निकृष्टतरः व्यवहारः करिष्यते। पश्यामः कथं त्वं जीवितः तिष्ठसि?	அப்போது நீங்கள் கைவிடப்பட மாட்டீர்கள். இங்கே, அடிமைத்தனத்தை விட கேவலமான சிகிச்சை கூட உங்களுக்கு செய்யப்படும். நீங்கள் எப்படி உயிருடன் இருக்கிறீர்கள் என்று பார்ப்போம்?
सेनाध्यक्षस्य सङ्‌केतेन सैनिकाः तं निर्जने नीत्वा मारयन्ति।	தளபதியின் சமிக்ஞையில், வீரர்கள் அவரை ஒரு வெறிச்சோடிய இடத்திற்கு அழைத்துச் சென்று கொன்றனர்.
गुलिकाशब्दः शून्ये विलीनः भवति इति।	*குலிகா* என்ற சொல் வெறுமையாக (*śūnyatā*) கரைகிறது.
सैनिकः सेनाध्यक्षं किं प्रार्थितवान्?	சிப்பாய் ஜெனரலிடம் என்ன கோரிக்கை வைத்தார்?
सैनिकं सेनाध्यक्षः किं कर्तुं प्रबोधितवान्?	தளபதி சிப்பாயை என்ன செய்யும்படி அறிவுறுத்தினார்?
किं सैनिकः सेनाध्यक्षस्य कथनम् अमन्यत?	தளபதியின் கூற்றை சிப்பாய் அலட்சியம் செய்தாரா?
यदि नैव अमन्यत तर्हि तस्य का दशा कृता?	அவர் அப்படி நினைக்கவில்லை என்றால், அவருக்கு என்ன நிபந்தனை விதிக்கப்பட்டது?
स्वदेशभक्तः कीदृशं व्यवहारं करोति?	ஒரு தேசபக்தர் எப்படி நடந்து கொள்கிறார்?
अवसरानुरूपशब्दप्रयोगप्रभावः	சந்தர்ப்பத்திற்கேற்ப வார்த்தைகளை சரியான முறையில் பயன்படுத்தும் ஆற்றல்.
अवसरोपयुक्तो यः, शब्दः क्वचित् प्रयुज्यते। प्रभावकृत् स किं भूत्वा, प्रयोक्त्रे न यशस्करः?॥	சந்தர்ப்பத்தில் பொருத்தமாகப் பயன்படுத்தப்படும் அந்த வார்த்தை, பயனுள்ளதாய் மாறிய பிறகு, அது ஏன் பயனாளிக்கு பெருமையாக இல்லை?
पूर्वं विद्वत्तायाः परीक्षणं शास्त्रार्थद्वारा भवति स्म।	முன்னர், புலமைப் பரீட்சை வேதத்தின் பொருள் மூலம் நிகழ்ந்தது.
एकदा कश्चित् अभिनवः एव विद्वान् शास्त्रार्थी भूत्वा दिग्विजययात्रायै निःसृतः।	ஒருமுறை, ஒரு குறிப்பிட்ட புதிய (அபினவ) கற்ற (வித்வான்) மனிதர், ஒரு சர்ச்சைக்குரியவராக (சாஸ்திரார்த்தி) ஆனார், வெற்றிப் பயணத்தை (திக்விஜயயாத்ராயை நிஷ்ஷ்ருதஹ்) மேற்கொண்டார்.
क्रमशः सः चतुर्दिक्षु शास्त्रार्थे तत्रत्यान् पण्डितान् पराजित्य वाराणसीं प्राप्तः।	படிப்படியாக, அவர், நான்கு திசைகளிலும் வேதம் பற்றிய விவாதங்களில் உள்ளூர் அறிஞர்களை தோற்கடித்து, வாரணாசியை அடைந்தார்.
"तत्र एकस्यां पण्डितसभायां स्वकीयं शास्त्रार्थं प्रारम्भमाणः सः एवम् अभाषत- ""अहं स्वकीयाम् एकां लघुशङ्‌कां प्रस्तौमि यत्.....।"""	"அங்கு, கற்றறிந்த அறிஞர்கள் கூட்டத்தில், அவர் தனது சொந்த நூல்களை விளக்கியபோது,     அவர் இவ்வாறு பேசினார்: ""எனக்கு சொந்தமான ஒரு சிறிய சந்தேகத்தை முன்வைக்கிறேன், அதாவது ..."
"मध्ये एव तं निवारयन् सम्मुखस्थः शास्त्रार्थी विद्वान् कथितवान्- ""महाशय! भवदीया लघुशङ्‌का भवतु दीर्घशङ्‌का वा, तां स्वमुखे एव रक्षतु। इदं स्थानं तदर्थं न अस्ति।"""	"அவரை நடுவில் குறுக்கிட்டு, அவர் முன் நின்ற கற்றறிந்த அறிஞர் கூறினார்: ""ஐயா, உங்கள் சிறிய சந்தேகமோ அல்லது பெரிய சந்தேகமோ அதை நீங்களே வைத்துக் கொள்ளுங்கள். அதற்கு இங்கு வாய்ப்பில்லை."""
इदं श्रुत्वा यत्र सभ्याः उच्चैः हसितवन्तः, तत्र लघुशङ्‌काकारिणः मुखाकृतिः दर्शनीया एव आसीत् इति।	இதைக் கேட்டதும், ஒரு சிறு சந்தேகத்தை ஏற்படுத்தியவரின் முகத்தில், சட்டசபை உறுப்பினர்கள் சத்தமாக சிரித்தது, உண்மையில் பார்க்கத் தக்கது.
पुरा विद्वत्तापरीक्षणं कथं भवति स्म?	கடந்த காலத்தில் அறிஞர்களின் தேர்வு எவ்வாறு நடத்தப்பட்டது?
शास्त्रार्थी किं कृत्वा प्राप्तः?	கட்டுரையின் பொருள் எவ்வாறு அடையப்படுகிறது? (கதா கிருத்வா)
सः पण्डितसभायाम् किं अभाषत?	கற்றறிந்த மனிதர்கள் (paṇḍita-sabhā) கூட்டத்தில் அவர் என்ன சொன்னார்?
सम्मुखस्थः शास्त्रार्थी तदा किं कथितवान्?	அப்படியானால், அங்கிருந்த கோட்பாட்டின் மாஸ்டர் என்ன சொன்னார்?
अनया कथया कः सन्देशः मिलति?	இந்தக் கதையிலிருந்து என்ன செய்தி கிடைக்கிறது?
न स्वाभाविकता त्याज्या	இயற்கையை விட்டுவிட முடியாது.
यः स्वाभाविकतां त्यक्त्वा, कृत्रिमतामुपाश्रयेत्। शोभां प्राप्नोति नैवासौ, वाच्यो भवति सर्वतः॥	எவன் இயற்கையை (ஸ்வபாவதம் த்யக்த்வா) கைவிட்டு, செயற்கைத்தனத்தை நாடுகிறான் (கிருத்ரிமதம் உபஸ்ரயேத்), அந்த நபர் ஒருபோதும் அழகை அடைய மாட்டார் (ஷோபாம் ப்ராப்னோதி நைவாஸௌ) மற்றும் எல்லா இடங்களிலும் விமர்சிக்கப்படுகிறார் (வாச்யோ பவதி சர்வதா).
एकदा भारतवर्षस्य प्रथमः प्रधानमन्त्री श्रीजवाहरलालनेहरुः कस्याश्चित् जलसेचनयोजनायाः उद्घाटनं कर्तुं गतः।	ஒருமுறை, இந்தியாவின் முதல் பிரதமர் ஸ்ரீ ஜவஹர்லால் நேரு, சில நீர்ப்பாசனத் திட்டத்தைத் துவக்கி வைக்கச் சென்றார்.
आयोजकाः रजतखनित्रं तस्य हस्ते दत्तवन्तः।	அமைப்பாளர்கள் அவர் கையில் வெள்ளி மண்வெட்டியைக் கொடுத்தனர்.
"नेहरुः तदेकतः प्राक्षिपत्, लोहस्य च उत्थाय तान् अपृच्छत्- ""किं भारतीयः कृषकः रजतखनित्रेण खनति?"""	"நேரு அவர்களில் ஒன்றைத் தூக்கி எறிந்துவிட்டு, ஒரு இரும்பை [கருவியை] எடுத்து அவர்களிடம் கேட்டார், ""ஒரு இந்திய விவசாயி வெள்ளி சுரங்கக் கருவியைக் கொண்டு தோண்டுகிறாரா?"""
इति।	இவ்வாறு.
श्रीजवाहरलालनेहरवे कदा के किं दत्तवन्तः?	ஸ்ரீ ஜவஹர்லால் நேருவுக்கு [யாரோ] எப்போது,   என்ன கொடுத்தார்?
अस्य नेहरौ का प्रतिक्रिया आसीत्?	இதற்கு இருவரின் எதிர்வினை என்ன?
सः आयोजकान् किम् अपृच्छत्?	அவர் அமைப்பாளர்களிடம் என்ன கேட்டார்?
किं तदा आयोजकाः नेहरुं सन्तुष्टं कृतवन्तः?	அப்போது ஏற்பாட்டாளர்கள் நேருவை திருப்திப்படுத்தினார்களா?
शोभां कः प्राप्नोति?	அழகை அடைவது யார்?
अनिष्टकर्तुः स्वभावः।।	தீங்கு விளைவிப்பவரின் இயல்பு. (அனிஷ்டகர்து ஸ்வபாவா)
अन्यानिष्टचिकीर्षुर्ना, स्वानिष्टं समुपेक्षते। सोऽन्यापशकुनं कर्तुं, छिनत्ते स्वां नासिकामपि॥	பிறருக்குத் தீமை செய்ய விரும்புபவன் தன் தீமையை அலட்சியப்படுத்துவதில்லை. அவர், மற்றவர்களுக்கு கெட்ட சகுனத்தை ஏற்படுத்துவதற்காக, தனது மூக்கைக் கூட வெட்டுகிறார்.
एकस्मिन् ग्रामे निवासिनोः द्वयोः प्रतिवेशिनोः मध्ये प्रारम्भे तु अतीव घनिष्ठं प्रेम आसीत्, परं पश्चात् केनचित् कारणेन तदेव प्रेम घोरशत्रुतायां परिवर्तितम् अभवत्।	ஒரு குறிப்பிட்ட கிராமத்தில், [அங்கு] வசிக்கும் இரு அண்டை வீட்டாரிடையே ஆரம்பத்தில் மிகவும் ஆழமான காதல் இருந்தது, ஆனால் பின்னர், சில காரணங்களால், அதே காதல் கடுமையான பகையாக மாற்றப்பட்டது.
अधुना द्वयोः अपि एकः अन्यस्य अनिष्टं कर्तुम् अवसरं प्रतीक्षते स्म।	இப்போது இருவரும் ஒருவருக்கு ஒருவர் தீங்கிழைக்கும் வாய்ப்பிற்காக காத்திருந்தனர்.
अथ एकदा कालिकोपासनायां रते एकस्मिन् प्रतिवेशिनि कालिकाप्रत्यक्षं दर्शनं दत्त्वा तं वरं याचितुं कथितवती, सह एव इदम् अपि सूचितवती यत् सः यावत् याचिष्यते, ततः द्विगुणितं तस्य प्रतिवेशी प्राप्स्यति।	பிறகு, ஒருமுறை, பக்கத்து வீட்டுக்காரர் காளி வழிபாட்டில் ஈடுபட்டிருந்தபோது,   காளி அவருக்கு நேரில் தோன்றி, அவரிடம் வரம் கேட்கச் சொன்னார், மேலும் அவர் எதைக் கேட்டாலும், பக்கத்து வீட்டுக்காரர் இரண்டு மடங்கு அதிகமாகப் பெறுவார்.
इदम् आकर्ण्य सः बहुविचारं कृत्वा आत्मनः काणत्वम् अयाचत।	இதைக் கேட்ட அவர், மிகவும் யோசித்து, தனக்குக் குருட்டுத்தன்மையைக் கோரினார்.
अनेन वरदानेन यत्र तस्मै काणत्वं मिलितं, तत्र अन्यः प्रतिवेशी अन्धः एव सञ्जातः इति।	இந்த வரத்தால், அவர் ஒற்றைக் கண் (காணத்வா) என்ற நிலையைப் பெற்ற இடத்தில், மற்றொரு பக்கத்து வீட்டுக்காரர் குருடனாக (அந்தா) ஆனார்.
द्वयोः प्रतिवेशिनोः प्रेम घोरशत्रुतायां किं परिवर्तितम् ?	இரு அண்டை வீட்டாரின் காதல் எப்படி கசப்பான பகையாக மாறியது?
एकः प्रतिवेशी अन्यस्य प्रतिवेशिनः अनिष्टाय किम् अकरोत्?	ஒரு பக்கத்து வீட்டுக்காரன் இன்னொரு பக்கத்து வீட்டுக்காரனுக்கு என்ன தீங்கு செய்தான்?
तस्य कः परिणामः अभवत्?	அதன் விளைவு என்ன?
